timestamp,session_id,module,event_type,severity,error_code,message
2026-08-01T09:59:47.261000,c3cdb663,wifi,error,ERROR,E-WIFI-301,WiFi module failed to acquire IP address via DHCP
2026-08-01T09:59:50.070000,c3cdb663,wifi,reconnect,WARN,,wifi attempting reconnect after error E-WIFI-301
2026-08-01T10:01:29.698000,c05d2b9d,navigation,gps_search,INFO,,navigation gps search
2026-08-01T10:01:30.406000,c05d2b9d,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T10:01:31.106000,c05d2b9d,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T10:02:52.798000,988e8eeb,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T10:02:53.171000,988e8eeb,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T10:02:53.375000,988e8eeb,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T10:02:53.875000,988e8eeb,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T10:03:04.235000,10af34ab,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T10:03:04.566000,10af34ab,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T10:03:05.221000,10af34ab,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T10:03:05.328000,10af34ab,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T10:03:52.416000,b7ee2aaf,navigation,gps_search,INFO,,navigation gps search
2026-08-01T10:03:52.524000,b7ee2aaf,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T10:03:53.379000,b7ee2aaf,navigation,error,ERROR,E-NAV-118,Navigation module lost GPS fix for 10s
2026-08-01T10:03:54.248000,b7ee2aaf,navigation,reconnect,WARN,,navigation attempting reconnect after error E-NAV-118
2026-08-01T10:05:14.771000,81ef79bd,navigation,gps_search,INFO,,navigation gps search
2026-08-01T10:05:15.415000,81ef79bd,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T10:05:16.032000,81ef79bd,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T10:06:59.542000,10900102,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T10:07:00.177000,10900102,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T10:07:00.894000,10900102,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T10:07:27.457000,e4b5d3fd,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T10:07:27.661000,e4b5d3fd,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T10:07:27.774000,e4b5d3fd,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T10:07:28.285000,e4b5d3fd,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T10:07:43.421000,7e8b8197,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T10:07:43.987000,7e8b8197,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T10:07:44.698000,7e8b8197,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T10:07:44.924000,7e8b8197,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T10:07:52.423000,7f1b9cfb,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T10:07:53.009000,7f1b9cfb,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T10:07:53.594000,7f1b9cfb,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T10:07:54.268000,7f1b9cfb,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T10:08:16.607000,d1f050f3,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T10:08:17.053000,d1f050f3,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T10:08:17.521000,d1f050f3,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T10:08:17.917000,d1f050f3,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T10:09:46.304000,a718d9a7,navigation,gps_search,INFO,,navigation gps search
2026-08-01T10:09:46.597000,a718d9a7,navigation,error,ERROR,E-NAV-118,Navigation module lost GPS fix for 30s
2026-08-01T10:10:25.319000,cabcac5d,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T10:10:25.986000,cabcac5d,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T10:10:26.189000,cabcac5d,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T10:10:26.580000,cabcac5d,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T10:10:38.988000,e6706437,navigation,gps_search,INFO,,navigation gps search
2026-08-01T10:10:39.355000,e6706437,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T10:10:40.076000,e6706437,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T10:12:11.735000,e3105f00,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T10:12:12.510000,e3105f00,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T10:12:12.646000,e3105f00,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T10:12:54.032000,57224428,navigation,gps_search,INFO,,navigation gps search
2026-08-01T10:12:54.212000,57224428,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T10:12:54.948000,57224428,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T10:14:26.537000,5c1c7622,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T10:14:26.682000,5c1c7622,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T10:14:27.393000,5c1c7622,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T10:15:54.461000,3839a1cd,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T10:15:54.882000,3839a1cd,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T10:15:55.248000,3839a1cd,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T10:15:55.482000,3839a1cd,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T10:16:25.029000,216f6259,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T10:16:25.275000,216f6259,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T10:16:25.556000,216f6259,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T10:16:25.746000,216f6259,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T10:16:46.899000,3c59efb2,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T10:16:47.468000,3c59efb2,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T10:16:48.070000,3c59efb2,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T10:16:48.659000,3c59efb2,bluetooth,disconnect,INFO,,bluetooth disconnect
2026-08-01T10:16:55.341000,5bdeb696,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T10:16:55.525000,5bdeb696,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T10:16:56.186000,5bdeb696,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T10:17:46.280000,c2916e1d,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T10:17:46.750000,c2916e1d,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T10:17:47.173000,c2916e1d,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T10:17:47.915000,c2916e1d,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T10:17:48.501000,c2916e1d,wifi,error,ERROR,E-WIFI-301,WiFi module failed to acquire IP address via DHCP
2026-08-01T10:19:26.790000,cc689bbb,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T10:19:27.386000,cc689bbb,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T10:19:27.680000,cc689bbb,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T10:20:08.928000,c137cbd6,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T10:20:09.354000,c137cbd6,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T10:20:10.098000,c137cbd6,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T10:20:10.732000,c137cbd6,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T10:21:09.173000,508a9806,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T10:21:09.737000,508a9806,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T10:21:10.327000,508a9806,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T10:21:10.805000,508a9806,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T10:21:32.996000,3338ac39,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T10:21:33.302000,3338ac39,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T10:21:33.405000,3338ac39,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T10:21:34.111000,3338ac39,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T10:22:37.266000,6bb46cd5,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T10:22:38.044000,6bb46cd5,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T10:22:38.622000,6bb46cd5,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T10:22:38.799000,6bb46cd5,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T10:23:17.128000,53bb8983,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T10:23:17.638000,53bb8983,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T10:23:18.213000,53bb8983,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T10:23:18.413000,53bb8983,bluetooth,disconnect,INFO,,bluetooth disconnect
2026-08-01T10:25:06.820000,2d500e82,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T10:25:06.897000,2d500e82,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T10:25:07.371000,2d500e82,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T10:25:07.475000,2d500e82,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T10:25:08.386000,2d500e82,cloud_sync,error,ERROR,E-CLOUD-410,Cloud sync rejected: authentication token expired
2026-08-01T10:25:10.467000,2d500e82,cloud_sync,reconnect,WARN,,cloud_sync attempting reconnect after error E-CLOUD-410
2026-08-01T10:25:22.843000,0ee83685,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T10:25:22.994000,0ee83685,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T10:25:23.775000,0ee83685,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T10:25:24.490000,0ee83685,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T10:26:09.252000,3cc95073,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T10:26:09.444000,3cc95073,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T10:26:10.216000,3cc95073,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T10:26:10.746000,3cc95073,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T10:26:11.764000,3cc95073,wifi,error,ERROR,E-WIFI-315,WiFi authentication rejected by access point
2026-08-01T10:26:12.588000,3cc95073,wifi,reconnect,WARN,,wifi attempting reconnect after error E-WIFI-315
2026-08-01T10:26:16.791000,8730d2de,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T10:26:17.402000,8730d2de,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T10:26:18.196000,8730d2de,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T10:26:18.869000,8730d2de,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T10:27:28.227000,1ca8209e,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T10:27:28.401000,1ca8209e,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T10:27:28.598000,1ca8209e,cloud_sync,error,ERROR,E-CLOUD-423,Cloud sync failed: backend returned 503
2026-08-01T10:27:30.970000,1ca8209e,cloud_sync,reconnect,WARN,,cloud_sync attempting reconnect after error E-CLOUD-423
2026-08-01T10:27:41.531000,5053c65d,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T10:27:42.192000,5053c65d,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T10:27:42.790000,5053c65d,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T10:27:42.856000,5053c65d,bluetooth,disconnect,INFO,,bluetooth disconnect
2026-08-01T10:29:05.641000,ae951590,navigation,gps_search,INFO,,navigation gps search
2026-08-01T10:29:05.838000,ae951590,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T10:29:06.186000,ae951590,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T10:30:02.482000,6e8cb72e,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T10:30:03.116000,6e8cb72e,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T10:30:03.592000,6e8cb72e,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T10:30:03.833000,6e8cb72e,bluetooth,disconnect,INFO,,bluetooth disconnect
2026-08-01T10:31:31.421000,98060680,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T10:31:32.635000,98060680,voice_assistant,error,ERROR,E-VA-201,Voice assistant failed to reach cloud NLU endpoint
2026-08-01T10:32:39.335000,2e3550b2,navigation,gps_search,INFO,,navigation gps search
2026-08-01T10:32:40.227000,2e3550b2,navigation,error,ERROR,E-NAV-118,Navigation module lost GPS fix for 10s
2026-08-01T10:32:40.793000,2e3550b2,navigation,reconnect,WARN,,navigation attempting reconnect after error E-NAV-118
2026-08-01T10:33:28.593000,30f2ddf5,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T10:33:29.315000,30f2ddf5,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T10:33:30.008000,30f2ddf5,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T10:33:30.164000,30f2ddf5,bluetooth,disconnect,INFO,,bluetooth disconnect
2026-08-01T10:35:10.554000,13e7bfae,navigation,gps_search,INFO,,navigation gps search
2026-08-01T10:35:10.740000,13e7bfae,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T10:35:10.835000,13e7bfae,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T10:35:58.543000,05315e7d,navigation,gps_search,INFO,,navigation gps search
2026-08-01T10:35:58.772000,05315e7d,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T10:35:59.523000,05315e7d,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T10:37:00.759000,24a37e39,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T10:37:00.947000,24a37e39,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T10:37:01.061000,24a37e39,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T10:38:34.315000,3d3340ab,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T10:38:34.500000,3d3340ab,cloud_sync,error,ERROR,E-CLOUD-410,Cloud sync rejected: authentication token expired
2026-08-01T10:39:42.106000,79240967,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T10:39:42.640000,79240967,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T10:39:42.949000,79240967,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T10:39:43.036000,79240967,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T10:41:21.451000,9e08aff3,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T10:41:21.549000,9e08aff3,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T10:41:22.270000,9e08aff3,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T10:42:06.729000,8e953b84,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T10:42:07.229000,8e953b84,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T10:42:07.674000,8e953b84,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T10:42:08.071000,8e953b84,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T10:42:08.553000,8e953b84,infotainment_boot,error,ERROR,E-BOOT-092,Display controller failed self-test on boot
2026-08-01T10:42:57.687000,ef72cfc3,navigation,gps_search,INFO,,navigation gps search
2026-08-01T10:42:58.481000,ef72cfc3,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T10:42:58.965000,ef72cfc3,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T10:43:11.199000,7584ae71,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T10:43:11.807000,7584ae71,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T10:43:12.157000,7584ae71,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T10:43:12.535000,7584ae71,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T10:43:27.887000,8ce342df,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T10:43:28.250000,8ce342df,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T10:43:28.756000,8ce342df,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T10:43:29.423000,8ce342df,bluetooth,disconnect,INFO,,bluetooth disconnect
2026-08-01T10:45:02.930000,ac7d18b3,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T10:45:03.023000,ac7d18b3,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T10:45:03.817000,ac7d18b3,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T10:45:04.639000,ac7d18b3,cloud_sync,error,ERROR,E-CLOUD-423,Cloud sync failed: backend returned 503
2026-08-01T10:45:41.747000,4b821ab0,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T10:45:41.873000,4b821ab0,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T10:45:42.610000,4b821ab0,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T10:47:06.355000,42fb05de,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T10:47:06.568000,42fb05de,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T10:47:06.649000,42fb05de,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T10:47:06.845000,42fb05de,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T10:48:57.343000,4e8f7d05,navigation,gps_search,INFO,,navigation gps search
2026-08-01T10:48:57.428000,4e8f7d05,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T10:48:57.607000,4e8f7d05,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T10:49:08.032000,430b3642,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T10:49:08.452000,430b3642,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T10:49:08.894000,430b3642,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T10:49:09.524000,430b3642,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T10:49:15.954000,ad963990,navigation,gps_search,INFO,,navigation gps search
2026-08-01T10:49:16.458000,ad963990,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T10:49:16.715000,ad963990,navigation,error,ERROR,E-NAV-118,Navigation module lost GPS fix for 30s
2026-08-01T10:49:18.718000,ad963990,navigation,reconnect,WARN,,navigation attempting reconnect after error E-NAV-118
2026-08-01T10:50:11.023000,7ed844fb,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T10:50:11.189000,7ed844fb,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T10:50:11.265000,7ed844fb,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T10:50:11.505000,7ed844fb,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T10:51:17.130000,fde7e52c,navigation,gps_search,INFO,,navigation gps search
2026-08-01T10:51:17.300000,fde7e52c,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T10:51:17.618000,fde7e52c,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T10:52:58.887000,f6b065e3,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T10:52:59.563000,f6b065e3,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T10:52:59.905000,f6b065e3,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T10:53:00.665000,f6b065e3,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T10:54:59.853000,373bc3a1,cloud_sync,connect_attempt,INFO,,cloud_sync connect attempt
2026-08-01T10:54:59.978000,373bc3a1,cloud_sync,auth_handshake,INFO,,cloud_sync auth handshake
2026-08-01T10:55:00.490000,373bc3a1,cloud_sync,sync_started,INFO,,cloud_sync sync started
2026-08-01T10:55:00.716000,373bc3a1,cloud_sync,sync_complete,INFO,,cloud_sync sync complete
2026-08-01T10:56:57.855000,d9a07eae,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T10:56:58.603000,d9a07eae,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T10:56:58.980000,d9a07eae,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T10:58:26.593000,84c4ed5d,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T10:58:27.198000,84c4ed5d,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T10:58:27.545000,84c4ed5d,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T10:58:27.902000,84c4ed5d,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T11:00:18.669000,deeda898,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T11:00:19.372000,deeda898,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T11:00:19.600000,deeda898,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T11:00:20.020000,deeda898,wifi,disconnect,INFO,,wifi disconnect
2026-08-01T11:01:27.312000,29351f07,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T11:01:27.867000,29351f07,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T11:01:28.020000,29351f07,wifi,error,ERROR,E-WIFI-301,WiFi module failed to acquire IP address via DHCP
2026-08-01T11:01:30.031000,29351f07,wifi,reconnect,WARN,,wifi attempting reconnect after error E-WIFI-301
2026-08-01T11:02:31.397000,a608cd00,navigation,gps_search,INFO,,navigation gps search
2026-08-01T11:02:32.312000,a608cd00,navigation,error,ERROR,E-NAV-118,Navigation module lost GPS fix for 15s
2026-08-01T11:02:34.489000,a608cd00,navigation,reconnect,WARN,,navigation attempting reconnect after error E-NAV-118
2026-08-01T11:04:21.614000,ab6abd02,navigation,gps_search,INFO,,navigation gps search
2026-08-01T11:04:22.124000,ab6abd02,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T11:04:22.651000,ab6abd02,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T11:04:24.143000,ab6abd02,navigation,error,ERROR,E-NAV-118,Navigation module lost GPS fix for 30s
2026-08-01T11:04:26.901000,ab6abd02,navigation,reconnect,WARN,,navigation attempting reconnect after error E-NAV-118
2026-08-01T11:05:50.083000,dcb94a50,navigation,gps_search,INFO,,navigation gps search
2026-08-01T11:05:50.576000,dcb94a50,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T11:05:51.140000,dcb94a50,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T11:07:49.720000,09a6d7bb,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T11:07:49.926000,09a6d7bb,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T11:07:50.287000,09a6d7bb,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T11:07:50.505000,09a6d7bb,bluetooth,disconnect,INFO,,bluetooth disconnect
2026-08-01T11:08:12.785000,d162386f,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T11:08:13.189000,d162386f,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T11:08:13.770000,d162386f,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T11:08:14.110000,d162386f,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T11:10:04.810000,1df749ba,bluetooth,connect_attempt,INFO,,bluetooth connect attempt
2026-08-01T11:10:05.424000,1df749ba,bluetooth,handshake,INFO,,bluetooth handshake
2026-08-01T11:10:05.755000,1df749ba,bluetooth,paired,INFO,,bluetooth paired
2026-08-01T11:10:05.933000,1df749ba,bluetooth,disconnect,INFO,,bluetooth disconnect
2026-08-01T11:11:28.078000,6449c728,infotainment_boot,power_on,INFO,,infotainment_boot power on
2026-08-01T11:11:28.642000,6449c728,infotainment_boot,kernel_init,INFO,,infotainment_boot kernel init
2026-08-01T11:11:29.348000,6449c728,infotainment_boot,services_started,INFO,,infotainment_boot services started
2026-08-01T11:11:29.570000,6449c728,infotainment_boot,ui_ready,INFO,,infotainment_boot ui ready
2026-08-01T11:12:46.662000,d4937e81,navigation,gps_search,INFO,,navigation gps search
2026-08-01T11:12:46.741000,d4937e81,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T11:12:46.874000,d4937e81,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T11:12:47.067000,d4937e81,navigation,error,ERROR,E-NAV-118,Navigation module lost GPS fix for 30s
2026-08-01T11:12:48.430000,d4937e81,navigation,reconnect,WARN,,navigation attempting reconnect after error E-NAV-118
2026-08-01T11:14:29.134000,3b03b96e,navigation,gps_search,INFO,,navigation gps search
2026-08-01T11:14:29.215000,3b03b96e,navigation,gps_fix_acquired,INFO,,navigation gps fix acquired
2026-08-01T11:14:29.774000,3b03b96e,navigation,route_calculated,INFO,,navigation route calculated
2026-08-01T11:16:25.481000,66d89d3e,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T11:16:25.840000,66d89d3e,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T11:16:26.384000,66d89d3e,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T11:16:59.898000,d930a2ae,voice_assistant,wake_word_detected,INFO,,voice_assistant wake word detected
2026-08-01T11:17:00.022000,d930a2ae,voice_assistant,cloud_request_sent,INFO,,voice_assistant cloud request sent
2026-08-01T11:17:00.777000,d930a2ae,voice_assistant,response_received,INFO,,voice_assistant response received
2026-08-01T11:17:10.322000,2eb96298,wifi,connect_attempt,INFO,,wifi connect attempt
2026-08-01T11:17:10.847000,2eb96298,wifi,dhcp_request,INFO,,wifi dhcp request
2026-08-01T11:17:11.105000,2eb96298,wifi,authenticated,INFO,,wifi authenticated
2026-08-01T11:17:11.503000,2eb96298,wifi,disconnect,INFO,,wifi disconnect
